epsilon,T,sigma
0.03960791975259781,292.803955078125,22.736637115478516
0.35935187339782715,452.6759338378906,42.16471481323242
0.31758353114128113,431.791748046875,39.077613830566406
0.011522304266691208,278.7611389160156,16.444067001342773
0.02244448848068714,284.2222595214844,19.695554733276367
0.023764753714203835,284.88238525390625,19.9874210357666
0.4293258786201477,487.6629333496094,42.958431243896484
0.10382076352834702,324.9103698730469,29.194921493530273
0.5024204850196838,524.2102661132812,47.09630584716797
0.5025405287742615,524.270263671875,46.993770599365234
0.3237047493457794,434.85235595703125,41.6917610168457
0.005881176330149174,275.9405822753906,13.70638656616211
0.22984597086906433,387.9229736328125,35.8796501159668
0.1334666907787323,339.73333740234375,31.88974952697754
0.08341668546199799,314.7083435058594,28.05550765991211
0.07861572504043579,312.307861328125,27.15323257446289
0.006481296382844448,276.24066162109375,14.072227478027344
0.49521905183792114,520.6094970703125,44.662166595458984
0.09277855604887009,319.3892822265625,28.392427444458008
0.24544909596443176,395.72454833984375,37.344608306884766
0.05665133148431778,301.3256530761719,25.07578468322754
0.23116622865200043,388.5831298828125,36.09503173828125
0.4431286156177521,494.5643005371094,42.846397399902344
0.44036808609962463,493.1840515136719,44.44816970825195
0.42056411504745483,483.28204345703125,43.00700378417969
0.3993198573589325,472.6599426269531,44.59588623046875
0.25073015689849854,398.3650817871094,38.19231033325195
0.32322463393211365,434.6123352050781,41.569671630859375
0.11462292820215225,330.31146240234375,30.187097549438477
0.3061812222003937,426.0906066894531,38.789005279541016
0.04584917053580284,295.9245910644531,23.845378875732422
0.27641528844833374,411.2076416015625,39.035953521728516
0.201640322804451,373.8201599121094,35.450897216796875
0.03168633580207825,288.8431701660156,21.485319137573242
0.5117823481559753,528.8911743164062,48.36809158325195
0.4510502219200134,498.5251159667969,46.15522384643555
0.05905181169509888,302.5259094238281,25.593217849731445
0.2533706724643707,399.6853332519531,37.1286506652832
0.4935387074947357,519.7693481445312,44.19656753540039
0.19779956340789795,371.8997802734375,35.96236801147461
0.26837366819381714,407.18682861328125,37.43229293823242
0.4509301781654358,498.465087890625,46.20699691772461
0.1559111773967743,350.9555969238281,32.573490142822266
0.5277455449104309,536.872802734375,47.72248840332031
0.2773754894733429,411.687744140625,38.5748176574707
0.03000600077211857,288.00299072265625,21.097305297851562
0.06037207320332527,303.18603515625,25.790752410888672
0.2843368649482727,415.1684265136719,39.535030364990234
0.05125024914741516,298.6251220703125,24.423717498779297
0.15735146403312683,351.67572021484375,33.01811981201172
0.1593918800354004,352.6959533691406,33.690181732177734
0.2998199760913849,422.90997314453125,40.66748046875
0.03684736788272858,291.4236755371094,22.484012603759766
0.4646129310131073,505.30645751953125,45.96372985839844
0.2222844511270523,384.1422424316406,37.07038879394531
0.317223459482193,431.6117248535156,39.118629455566406
0.389957994222641,467.97900390625,42.924591064453125
0.5357871651649475,540.8935546875,48.42124938964844
0.2968193590641022,421.40966796875,39.99619674682617
0.13298659026622772,339.4932861328125,31.74381446838379
0.2557711601257324,400.8855895996094,36.95463180541992
0.17139427363872528,358.6971435546875,34.252769470214844
0.4898179769515991,517.9089965820312,46.72299575805664
0.17559511959552765,360.79754638671875,34.42178726196289
0.3418283760547638,443.9141845703125,40.0676155090332
0.4958191514015198,520.9096069335938,45.101463317871094
0.2978995740413666,421.9497985839844,40.49072265625
0.5013402700424194,523.6701049804688,47.850399017333984
0.29729947447776794,421.64971923828125,40.24222183227539
0.3389478027820587,442.4739074707031,41.623111724853516
0.4637727439403534,504.8863830566406,46.50905990600586
0.016803361475467682,281.40167236328125,18.089092254638672
0.13874775171279907,342.3738708496094,32.019012451171875
0.056771352887153625,301.38568115234375,25.102619171142578
0.25181037187576294,398.9051818847656,37.755638122558594
0.2684937119483948,407.2468566894531,37.460693359375
0.0807761549949646,313.3880920410156,27.43400001525879
0.1839967966079712,364.9984130859375,34.95521926879883
0.25877174735069275,402.3858642578125,38.267208099365234
0.48825764656066895,517.1288452148438,47.63407516479492
0.4779355823993683,511.9678039550781,45.741310119628906
0.48393678665161133,514.9683837890625,45.33891296386719
0.32886576652526855,437.4328918457031,39.8067741394043
0.46821364760398865,507.1068115234375,43.545684814453125
0.39631927013397217,471.1596374511719,42.90309143066406
0.09985997527837753,322.92999267578125,29.495676040649414
0.17019404470920563,358.0970153808594,33.816856384277344
0.3244248926639557,435.2124328613281,41.74562454223633
0.2174834907054901,381.74176025390625,35.367523193359375
0.5104621052742004,528.2310180664062,47.44158935546875
0.14582917094230652,345.9145812988281,32.6308708190918
0.5305060744285583,538.2530517578125,45.41428756713867
0.23788757622241974,391.94378662109375,37.71367645263672
0.4161232113838196,481.0616149902344,42.98967361450195
0.2257651537656784,385.882568359375,36.99184799194336
0.050890177488327026,298.4450988769531,24.412382125854492
0.4560912251472473,501.0456237792969,43.164642333984375
0.020044008269906044,283.0220031738281,19.049026489257812
0.3892378509044647,467.6189270019531,43.410743713378906
0.05437087267637253,300.1854248046875,24.649246215820312
0.4020804166793823,474.04022216796875,43.658897399902344
0.13010601699352264,338.0530090332031,30.980012893676758
0.4199639856815338,482.98199462890625,42.60909652709961
0.17235447466373444,359.17724609375,34.52010726928711
0.23332665860652924,389.663330078125,37.020198822021484
0.0946989431977272,320.3494567871094,28.8287296295166
0.2524104714393616,399.2052307128906,37.49507522583008
0.17511501908302307,360.5575256347656,34.52848815917969
0.4151630401611328,480.5815124511719,43.699424743652344
0.0960192009806633,321.0096130371094,29.16539764404297
0.12134426832199097,333.6721496582031,31.147541046142578
0.09205841273069382,319.0292053222656,28.29044532775879
0.5379475951194763,541.9738159179688,49.44371795654297
0.4336467385292053,489.8233642578125,43.795833587646484
0.4728945791721344,509.4472961425781,46.332115173339844
0.3270654082298279,436.53271484375,40.773826599121094
0.21568313241004944,380.8415832519531,35.5629768371582
0.2603320777416229,403.1660461425781,38.922096252441406
0.33042609691619873,438.2130432128906,39.479248046875
0.006841368041932583,276.4206848144531,14.281026840209961
0.417203426361084,481.6017150878906,42.369056701660156
0.2327265441417694,389.36328125,36.72877502441406
0.28817763924598694,417.08880615234375,39.890384674072266
0.20668134093284607,376.3406677246094,35.22429656982422
0.45165032148361206,498.8251647949219,45.82417297363281
0.08617723733186722,316.088623046875,28.434431076049805
0.048369672149419785,297.1848449707031,24.259273529052734
0.06289257854223251,304.4462890625,25.90679359436035
0.4992998540401459,522.64990234375,47.978485107421875
0.3169834017753601,431.49169921875,39.166507720947266
0.21976394951343536,382.8819885253906,35.99525833129883
0.3233446776866913,434.6723327636719,41.60633850097656
0.5354270935058594,540.7135620117188,48.08321762084961
0.1217043399810791,333.8521728515625,31.232707977294922
0.3285056948661804,437.2528381347656,39.96916580200195
0.16995398700237274,357.97698974609375,33.726505279541016
0.504460871219635,525.23046875,45.29547882080078
0.22876575589179993,387.38287353515625,35.978416442871094
0.45909181237220764,502.5458984375,44.84065246582031
0.3333066701889038,439.6533203125,40.65195083618164
0.47217443585395813,509.08721923828125,45.70412826538086
0.4517703652381897,498.8851623535156,45.745269775390625
0.28073614835739136,413.3680725097656,37.84624099731445
0.3798759877681732,462.93798828125,41.12899398803711
0.09901980310678482,322.5098876953125,29.531614303588867
0.2260051965713501,386.0025939941406,36.91029357910156
0.46905380487442017,507.52691650390625,43.546966552734375
0.05473094433546066,300.365478515625,24.70212745666504
0.13070614635944366,338.3530578613281,31.088869094848633
0.07585517317056656,310.9275817871094,27.19939422607422
0.04932986572384834,297.6649475097656,24.342208862304688
0.0912182405591011,318.609130859375,28.227365493774414
0.17367473244667053,359.8373718261719,34.67377471923828
0.23476696014404297,390.38348388671875,37.64051818847656
0.06769353896379471,306.8467712402344,26.141910552978516
0.4624525010585785,504.22625732421875,46.857444763183594
0.3439888060092926,444.994384765625,40.056331634521484
0.3145829141139984,430.2914733886719,40.26353073120117
0.32514503598213196,435.572509765625,41.6420783996582
0.5263052582740784,536.1526489257812,48.77617263793945
0.39091819524765015,468.4591064453125,42.25654983520508
0.1845969259738922,365.2984619140625,35.14177703857422
0.34362873435020447,444.8143615722656,39.9554557800293
0.46797358989715576,506.9867858886719,43.602081298828125
0.23440688848495483,390.20343017578125,37.50713348388672
0.17211441695690155,359.0572204589844,34.46371078491211
0.366913378238678,456.4566955566406,40.875240325927734
0.20428085327148438,375.14044189453125,34.82066345214844
0.3851570188999176,465.5785217285156,43.50181198120117
0.12038407474756241,333.1920471191406,30.882211685180664
0.46869373321533203,507.34686279296875,43.50803756713867
0.15999199450016022,352.9960021972656,33.822994232177734
0.23608721792697906,391.0436096191406,37.92537307739258
0.06229246035218239,304.146240234375,25.90448760986328
0.5032606720924377,524.6303100585938,46.3411865234375
0.4068813621997833,476.440673828125,41.984615325927734
0.31650328636169434,431.25164794921875,39.30765151977539
0.26309260725975037,404.5462951660156,38.81265640258789
0.44732946157455444,496.66473388671875,45.15223693847656
0.01776355318725109,281.88177490234375,18.372074127197266
0.06133226677775383,303.6661376953125,25.871923446655273
0.43880775570869446,492.40386962890625,45.5610237121582
0.003000600030645728,274.50030517578125,11.454015731811523
0.014882976189255714,280.4414978027344,17.529340744018555
0.4359271824359894,490.9635925292969,45.56218338012695
0.19803960621356964,372.0198059082031,36.00151824951172
0.3592318594455719,452.6159362792969,42.08157730102539
0.5055410861968994,525.7705688476562,44.66868209838867
0.055091019719839096,300.5455017089844,24.761262893676758
0.11798359453678131,331.9917907714844,30.244848251342773
0.29297858476638794,419.4892883300781,38.24224853515625
0.22864572703838348,387.3228759765625,36.003456115722656
0.4570513963699341,501.52569580078125,43.373779296875
0.37135428190231323,458.6771240234375,42.195701599121094
0.49629926681518555,521.149658203125,45.521690368652344
0.1682736575603485,357.1368408203125,33.194007873535156
0.27005401253700256,408.0270080566406,38.09062576293945
0.209201842546463,377.6009216308594,36.276580810546875
0.16323263943195343,354.6163330078125,33.66794967651367
0.26417282223701477,405.08642578125,38.37131881713867
0.0970994234085083,321.5497131347656,29.38414192199707
0.1297459453344345,337.87298583984375,30.934566497802734
0.18303661048412323,364.518310546875,34.5930061340332
0.07057411223649979,308.28704833984375,26.76938247680664
0.3378675878047943,441.93377685546875,42.08990478515625
0.005041008349508047,275.5205078125,13.14954948425293
0.01428285613656044,280.14141845703125,17.351364135742188
0.029165832325816154,287.5829162597656,20.923351287841797
0.5240247845649719,535.0123901367188,48.61859893798828
0.48585715889930725,515.9285888671875,47.0515251159668
0.15231046080589294,349.1552429199219,32.564353942871094
0.10502100735902786,325.510498046875,29.3006649017334
0.31926384568214417,432.6319274902344,39.39144515991211
0.25901180505752563,402.5058898925781,38.388694763183594
0.24652931094169617,396.2646484375,37.88313293457031
0.33078616857528687,438.39306640625,39.50709533691406
0.4036407172679901,474.82037353515625,42.54642868041992
0.21676334738731384,381.3816833496094,35.372520446777344
0.4397679567337036,492.88397216796875,44.92182159423828
0.1441488265991211,345.07440185546875,32.079811096191406
0.02040407992899418,283.2020263671875,19.15306854248047
0.3741148114204407,460.0574035644531,43.65664291381836
0.03492698445916176,290.4635009765625,22.204689025878906
0.2233646661043167,384.6823425292969,37.30402374267578
0.24976995587348938,397.8849792480469,38.45281982421875
0.49785956740379333,521.9298095703125,47.00589370727539
0.4659331738948822,505.9665832519531,44.86865234375
0.4206841289997101,483.3420715332031,43.09619140625
0.2153230607509613,380.6615295410156,35.66533660888672
0.16647329926490784,356.23663330078125,33.02521514892578
0.02784556895494461,286.92279052734375,20.681711196899414
0.20884177088737488,377.4208984375,36.13624954223633
0.298979789018631,422.4898986816406,40.71628952026367
0.42752549052238464,486.76275634765625,44.26323699951172
0.43616724014282227,491.0836181640625,45.68526077270508
0.44096818566322327,493.4841003417969,43.96945571899414
0.49545907974243164,520.7295532226562,44.82415008544922
0.2786957323551178,412.3478698730469,38.019752502441406
0.41252249479293823,479.2612609863281,45.05979537963867
0.1230246052145958,334.5122985839844,31.438440322875977
0.12398479878902435,334.9924011230469,31.464187622070312
0.06733346730470657,306.666748046875,26.084318161010742
0.4859772026538849,515.9885864257812,47.13603973388672
0.44972994923591614,497.8649597167969,46.40980911254883
0.5003800988197327,523.1900634765625,48.150814056396484
0.4049609899520874,475.4804992675781,41.884986877441406
0.44360873103141785,494.8043518066406,42.821292877197266
0.04008801653981209,293.04400634765625,22.783279418945312
0.09661932289600372,321.3096618652344,29.296701431274414
0.07933586835861206,312.6679382324219,27.209495544433594
0.3096619248390198,427.8309631347656,40.64069366455078
0.28625723719596863,416.1286315917969,40.174072265625
0.18015603721141815,363.0780029296875,33.69824981689453
0.19815963506698608,372.0798034667969,36.01717758178711
0.3594718873500824,452.7359619140625,42.24641418457031
0.26705342531204224,406.5267028808594,37.35607147216797
0.4787757694721222,512.3878784179688,45.01313781738281
0.3757951557636261,460.8975830078125,43.424720764160156
0.09853971004486084,322.2698669433594,29.52651596069336
0.18147629499435425,363.7381591796875,34.005889892578125
0.1495499163866043,347.77496337890625,33.111297607421875
0.02316463366150856,284.5823059082031,19.861068725585938
0.4752950668334961,510.64752197265625,47.281131744384766
0.16539308428764343,355.696533203125,33.154170989990234
0.5356671214103699,540.8335571289062,48.31191635131836
0.18327665328979492,364.6383361816406,34.68791198730469
0.05449089780449867,300.2454528808594,24.666162490844727
0.051610320806503296,298.80517578125,24.43556022644043
0.1417483538389206,343.8741760253906,31.649248123168945
0.1406681388616562,343.3340759277344,31.692102432250977
0.1206241250038147,333.31207275390625,30.952167510986328
0.4208041727542877,483.4020690917969,43.18789291381836
0.3466293215751648,446.3146667480469,41.610145568847656
0.4878975749015808,516.9487915039062,47.71018981933594
0.4228445589542389,484.4222717285156,44.80879592895508
0.3282656669616699,437.1328125,40.09012222290039
0.11642328649759293,331.2116394042969,30.077634811401367
0.179195836186409,362.5979309082031,33.649742126464844
0.13778755068778992,341.8937683105469,32.19823455810547
0.3000600039958954,423.0299987792969,40.61818313598633
0.060972195118665695,303.486083984375,25.847694396972656
0.20824164152145386,377.1208190917969,35.88056564331055
0.35539108514785767,450.6955261230469,40.2685432434082
0.5103420615196228,528.1710205078125,47.33205032348633
0.4822564423084259,514.1282348632812,44.09854507446289
0.426925390958786,486.46270751953125,44.70581817626953
0.33798760175704956,441.9938049316406,42.05152130126953
0.28121623396873474,413.6081237792969,37.960750579833984
0.46209242939949036,504.04620361328125,46.82337188720703
0.28685736656188965,416.4286804199219,40.18692398071289
0.4733746647834778,509.6873474121094,46.69112014770508
0.48477694392204285,515.3884887695312,46.133060455322266
0.010682136751711369,278.341064453125,16.12224578857422
0.0561712346971035,301.08563232421875,24.971078872680664
0.5151430368423462,530.571533203125,47.35984802246094
0.17427486181259155,360.1374206542969,34.65029525756836
0.35827165842056274,452.1358337402344,41.39943313598633
0.26657330989837646,406.2866516113281,37.4348258972168
0.08269654214382172,314.3482666015625,27.884733200073242
0.09829965978860855,322.14984130859375,29.516132354736328
0.29861971735954285,422.30987548828125,40.676212310791016
0.42812561988830566,487.06280517578125,43.79574966430664
0.1532706469297409,349.63531494140625,32.406856536865234
0.44576916098594666,495.88458251953125,43.814998626708984
0.48369672894477844,514.848388671875,45.120277404785156
0.42272454500198364,484.3622741699219,44.7254753112793
0.3607921600341797,453.3960876464844,42.975341796875
0.06529305875301361,305.6465148925781,25.905485153198242
0.11090218275785446,328.4510803222656,30.528257369995117
0.5369874238967896,541.4937133789062,49.24706268310547
0.44168832898139954,493.84417724609375,43.45081329345703
0.4629325866699219,504.4662780761719,46.81450271606445
0.3076215386390686,426.8107604980469,39.42150115966797
0.15579116344451904,350.89556884765625,32.54511260986328
0.4290858209133148,487.54290771484375,43.104026794433594
0.2551710307598114,400.58551025390625,36.87306594848633
0.04236847534775734,294.1842346191406,23.10056495666504
0.5144228935241699,530.21142578125,47.94677734375
0.44624924659729004,496.1246337890625,44.211856842041016
0.1778755784034729,361.9377746582031,33.81997299194336
0.0339667946100235,289.9833984375,22.015731811523438
0.25313061475753784,399.5653076171875,37.21018600463867
0.21688337624073029,381.4416809082031,35.36439514160156
0.16383276879787445,354.9163818359375,33.5201301574707
0.1976795345544815,371.83978271484375,35.93898010253906
0.34566912055015564,445.8345642089844,40.95029067993164
0.404480904340744,475.2404479980469,42.069759368896484
0.5307461619377136,538.373046875,45.31562042236328
0.09349869936704636,319.7493591308594,28.5339298248291
0.0914582908153534,318.7291564941406,28.239212036132812
0.20104020833969116,373.5201110839844,35.64759826660156
0.025685137137770653,285.8425598144531,20.33231544494629
0.5245048999786377,535.25244140625,48.85863494873047
0.3161432147026062,431.0716247558594,39.44854736328125
0.2732946574687958,409.6473388671875,39.57191848754883
0.18099619448184967,363.49810791015625,33.86536407470703
0.09061812609434128,318.3090515136719,28.21807861328125
0.259491890668869,402.7459411621094,38.61402130126953
0.20020003616809845,373.1000061035156,35.88174057006836
0.36475294828414917,455.37646484375,42.119327545166016
0.1278255581855774,336.91278076171875,30.950666427612305
0.30210041999816895,424.0502014160156,39.746952056884766
0.17271454632282257,359.3572692871094,34.589298248291016
0.27533507347106934,410.66754150390625,39.45640563964844
0.2651330232620239,405.5665283203125,37.9328498840332
0.24760952591896057,396.80474853515625,38.310306549072266
0.25205039978027344,399.02520751953125,37.65071105957031
0.2838567793369293,414.9283752441406,39.2751579284668
0.32058411836624146,433.29205322265625,40.10714340209961
0.5033806562423706,524.6903076171875,46.22997283935547
0.47193437814712524,508.9671936035156,45.48244857788086
0.4782956540584564,512.1478271484375,45.42527770996094
0.31230247020721436,429.1512451171875,41.1956672668457
0.21220244467258453,379.1012268066406,36.63206100463867
0.3635527193546295,454.7763671875,42.820068359375
0.004920984152704477,275.4604797363281,13.064960479736328
0.30030006170272827,423.1500244140625,40.554412841796875
0.3792758584022522,462.637939453125,41.34587097167969
0.32346469163894653,434.73236083984375,41.63897705078125
0.5207841396331787,533.39208984375,45.67272186279297
0.1519503891468048,348.9751892089844,32.64073181152344
0.006241248454898596,276.1206359863281,13.92870807647705
0.32430484890937805,435.1524353027344,41.747718811035156
0.04464893043041229,295.324462890625,23.579605102539062
0.4324464797973633,489.2232360839844,42.92638397216797
0.12878575921058655,337.39288330078125,30.89048194885254
0.3460291922092438,446.0146179199219,41.19626235961914
0.3672734498977661,456.63671875,40.75852584838867
0.26921385526657104,407.60693359375,37.697998046875
0.539747953414917,542.8739624023438,48.616065979003906
0.4419283866882324,493.9642028808594,43.30295944213867
0.39223843812942505,469.1192321777344,41.566497802734375
0.12338467687368393,334.6923522949219,31.46064567565918
0.08413682878017426,315.06842041015625,28.205520629882812
0.09673934429883957,321.3696594238281,29.3201904296875
0.35887178778648376,452.4358825683594,41.82639694213867
0.32670533657073975,436.3526611328125,40.978946685791016
0.07069414108991623,308.3470764160156,26.79620933532715
0.285057008266449,415.52850341796875,39.866580963134766
0.5167033672332764,531.3516845703125,45.915855407714844
0.35647130012512207,451.23565673828125,40.4229850769043
0.3790358006954193,462.5179138183594,41.46089553833008
0.24376875162124634,394.8843688964844,36.61484146118164
0.17247448861598969,359.23724365234375,34.54529571533203
0.036367274820804596,291.1836242675781,22.426347732543945
0.5395079255104065,542.7539672851562,48.802833557128906
0.06517303735017776,305.5865173339844,25.90215492248535
0.34866973757743835,447.3348693847656,42.640018463134766
0.08485697209835052,315.4284973144531,28.323362350463867
0.45405080914497375,500.025390625,43.957637786865234
0.22408482432365417,385.04241943359375,37.32756042480469
0.5336267352104187,539.8133544921875,46.26376724243164
0.07705540955066681,311.5277099609375,27.14609146118164
0.10574115067720413,325.8705749511719,29.429166793823242
0.3610322177410126,453.51611328125,43.060848236083984
0.1979195773601532,371.95977783203125,35.98323059082031
0.11786357313394547,331.9317932128906,30.222837448120117
0.5288257598876953,537.4129028320312,46.68388366699219
0.16563312709331512,355.8165588378906,33.11302185058594
0.045489098876714706,295.7445373535156,23.767837524414062
0.5114222764968872,528.7111206054688,48.17726135253906
0.4450490176677704,495.5245056152344,43.30921173095703
0.3659531772136688,455.9765930175781,41.3490104675293
0.19671934843063354,371.35968017578125,35.6707878112793
0.119303859770298,332.65191650390625,30.564550399780273
0.37567514181137085,460.8375549316406,43.47193908691406
0.4763752818107605,511.1876525878906,46.91520690917969
0.42380475997924805,484.9023742675781,45.331260681152344
0.2131626307964325,379.5813293457031,36.40322494506836
0.5368673801422119,541.4337158203125,49.19084548950195
0.22324465215206146,384.622314453125,37.289432525634766
0.23908782005310059,392.5439147949219,37.28087615966797
0.4204441010951996,483.2220458984375,42.92063903808594
0.41288256645202637,479.4412841796875,44.994789123535156
0.46689337491989136,506.4466857910156,44.130340576171875
0.12566512823104858,335.83258056640625,31.28938865661621
0.08641728013753891,316.2086486816406,28.439584732055664
0.15267053246498108,349.33526611328125,32.495819091796875
0.037447489798069,291.7237548828125,22.54681396484375
0.3255051076412201,435.7525634765625,41.5355110168457
0.37303459644317627,459.5173034667969,43.29722595214844
0.1965993195772171,371.2996520996094,35.628658294677734
0.011042208410799503,278.5211181640625,16.263349533081055
0.24484896659851074,395.42449951171875,37.04898452758789
0.3891178369522095,467.55889892578125,43.485084533691406
0.03624724969267845,291.1236267089844,22.410751342773438
0.4678535759449005,506.9267883300781,43.639320373535156
0.4095219075679779,477.7609558105469,43.82194519042969
0.262612521648407,404.3062744140625,38.95549774169922
0.24028806388378143,393.14404296875,36.80036163330078
0.049929987639188766,297.9649963378906,24.376060485839844
0.3709942102432251,458.4971008300781,41.9301872253418
0.08509702235460281,315.54852294921875,28.354063034057617
0.2482096403837204,397.1048278808594,38.456729888916016
0.0925385057926178,319.2692565917969,28.353694915771484
0.20932187139987946,377.6609191894531,36.32025146484375
0.01020203996449709,278.10101318359375,15.926346778869629
0.45993199944496155,502.96600341796875,45.59090805053711
0.25049009919166565,398.24505615234375,38.27230453491211
0.26177236437797546,403.88616943359375,39.08899688720703
0.012002400122582912,279.0011901855469,16.616790771484375
0.36739346385002136,456.6967468261719,40.72846603393555
0.20980195701122284,377.9009704589844,36.475772857666016
0.28661730885505676,416.30865478515625,40.19354248046875
0.5145429372787476,530.271484375,47.85835647583008
0.2423284649848938,394.16424560546875,36.38051986694336
0.19407881796360016,370.0393981933594,34.628055572509766
0.3295859098434448,437.79296875,39.57047653198242
0.19959992170333862,372.7999572753906,35.995933532714844
0.21328265964984894,379.6413269042969,36.366329193115234
0.009841968305408955,277.9209899902344,15.773421287536621
0.2270854115486145,386.5426940917969,36.502708435058594
0.10262052714824677,324.3102722167969,29.22191619873047
0.0012002401053905487,273.6001281738281,8.979743957519531
0.16551309823989868,355.7565612792969,33.1328239440918
0.28529706597328186,415.6485290527344,39.95555114746094
0.3324664831161499,439.2332458496094,40.12838363647461
0.2011602371931076,373.5801086425781,35.609397888183594
0.06085216999053955,303.42608642578125,25.837987899780273
0.06061212345957756,303.3060607910156,25.816064834594727
0.335347056388855,440.67352294921875,41.88896942138672
0.14474895596504211,345.3744812011719,32.27114486694336
0.06853370368480682,307.266845703125,26.30271339416504
0.24040807783603668,393.20404052734375,36.75707244873047
0.43160632252693176,488.80316162109375,42.563655853271484
0.05317063257098198,299.5853271484375,24.519062042236328
0.45669132471084595,501.3456726074219,43.24992370605469
0.27665531635284424,411.3276672363281,38.923702239990234
0.2921384274959564,419.0692138671875,38.26044845581055
0.05641128122806549,301.20562744140625,25.0228214263916
0.29141828417778015,418.7091369628906,38.42306900024414
0.40724143385887146,476.6207275390625,42.15260314941406
0.28577715158462524,415.8885803222656,40.09394836425781
0.05401080101728439,300.0054016113281,24.602819442749023
0.30714142322540283,426.5707092285156,39.164955139160156
0.22036407887935638,383.1820373535156,36.266475677490234
0.24964992702007294,397.824951171875,38.47290802001953
0.34758952260017395,446.7947692871094,42.20530319213867
0.2960992157459259,421.04962158203125,39.579498291015625
0.16119223833084106,353.59613037109375,33.93560028076172
0.22756551206111908,386.7827453613281,36.32398223876953
0.37195438146591187,458.9772033691406,42.63262939453125
0.01464292872697115,280.32147216796875,17.458568572998047
0.007801560219377279,276.9007873535156,14.803781509399414
0.39979997277259827,472.8999938964844,44.61648178100586
0.4119223952293396,478.961181640625,45.05672836303711
