epsilon,T,sigma
0.17451490461826324,360.2574462890625,39.163604736328125
0.00936187244951725,277.6809387207031,0.9982885122299194
0.07705540955066681,311.5277099609375,0.3819197118282318
0.3156631290912628,430.8315734863281,133.21754455566406
0.27617523074150085,411.0876159667969,103.63994598388672
0.5216243267059326,533.8121337890625,315.4214782714844
0.31062212586402893,428.3110656738281,129.3231201171875
0.1543508768081665,350.1754455566406,28.872936248779297
0.19755950570106506,371.7797546386719,52.05901336669922
0.3805961310863495,463.2980651855469,186.1461944580078
0.0036007200833410025,274.80035400390625,4.48774528503418
0.5078215599060059,526.9107666015625,302.05572509765625
0.2843368649482727,415.1684265136719,109.57328033447266
0.41528305411338806,480.64154052734375,216.30422973632812
0.14294858276844025,344.47430419921875,23.504980087280273
0.02040407992899418,283.2020263671875,-2.513852119445801
0.3402680456638336,443.134033203125,152.68923950195312
0.2687337398529053,407.36688232421875,98.31651306152344
0.4733746647834778,509.6873474121094,269.3144226074219
0.5354270935058594,540.7135620117188,328.9200439453125
0.14750950038433075,346.7547607421875,25.611047744750977
0.2225245088338852,384.2622375488281,67.2537612915039
0.3616323173046112,453.816162109375,170.1863555908203
0.36979395151138306,457.89697265625,177.0072479248047
0.1802760511636734,363.1380310058594,42.27888488769531
0.449369877576828,497.6849365234375,247.0545654296875
0.42788559198379517,486.9427795410156,227.5504913330078
0.01464292872697115,280.32147216796875,-1.020830512046814
0.3215443193912506,433.77215576171875,137.8026885986328
0.37651529908180237,461.2576599121094,182.6790313720703
0.3875575065612793,466.77874755859375,192.10116577148438
0.31170234084129333,428.8511657714844,130.1548309326172
0.4065212905406952,476.2606506347656,208.57388305664062
0.39355871081352234,469.77935791015625,197.27493286132812
0.5333866477012634,539.693359375,326.9164123535156
0.3319863975048065,438.9931945800781,146.05152893066406
0.41924384236335754,482.6219177246094,219.8227996826172
0.49365872144699097,519.829345703125,288.4850158691406
0.10250049829483032,324.250244140625,7.5070600509643555
0.03000600077211857,288.00299072265625,-3.901811361312866
0.2990998327732086,422.5498962402344,120.54843139648438
0.4210442006587982,483.5220947265625,221.42701721191406
0.12818562984466553,337.0928039550781,17.084150314331055
0.08581716567277908,315.9085693359375,2.536329746246338
0.2815763056278229,413.78814697265625,107.55549621582031
0.27905580401420593,412.52789306640625,105.72289276123047
0.19119824469089508,368.59912109375,48.3856315612793
0.2640528082847595,405.0263977050781,95.01116943359375
0.44228845834732056,494.14422607421875,240.58084106445312
0.07789558172225952,311.9477844238281,0.5737600326538086
0.5071014165878296,526.5507202148438,301.3621520996094
0.15615123510360718,351.07562255859375,29.75131607055664
0.30294057726860046,424.4703063964844,123.45343017578125
0.14474895596504211,345.3744812011719,24.32965087890625
0.22180436551570892,383.9021911621094,66.79883575439453
0.5153830647468567,530.6915283203125,309.3610534667969
0.3137427568435669,429.8713684082031,131.73004150390625
0.19467893242835999,370.3394775390625,50.38519287109375
0.2556511163711548,400.8255615234375,89.1644515991211
0.1284256875514984,337.21282958984375,17.183517456054688
0.40856170654296875,477.2808532714844,210.36749267578125
0.30186036229133606,423.93017578125,122.63436126708984
0.34758952260017395,446.7947692871094,158.62579345703125
0.44060811400413513,493.3040466308594,239.05111694335938
0.35527104139328003,450.6355285644531,164.92161560058594
0.3843168616294861,465.1584167480469,189.32273864746094
0.3222644627094269,434.1322326660156,138.36717224121094
0.2014002799987793,373.70013427734375,54.317142486572266
0.12566512823104858,335.83258056640625,16.051240921020508
0.19299860298633575,369.4992980957031,49.416725158691406
0.05101020261645317,298.5050964355469,-3.781705617904663
0.2752150297164917,410.6075134277344,102.94837188720703
0.08749750256538391,316.7487487792969,2.9871249198913574
0.15747149288654327,351.7357482910156,30.40065574645996
0.2236047238111496,384.8023681640625,67.93792724609375
0.43508702516555786,490.54351806640625,234.04246520996094
0.26273253560066223,404.36627197265625,94.08502960205078
0.007321464363485575,276.6607360839844,2.023002862930298
0.004800960421562195,275.4004821777344,3.5799648761749268
0.026405280455946922,286.20263671875,-3.515718698501587
0.032166432589292526,289.0832214355469,-4.0663251876831055
0.001680336077697575,273.8401794433594,6.344191551208496
0.18303661048412323,364.518310546875,43.79787826538086
0.07213442772626877,309.06719970703125,-0.6757271885871887
0.5127425193786621,529.3712768554688,306.8053283691406
0.23932786285877228,392.6639404296875,78.13275909423828
0.2414882928133011,393.744140625,79.5672607421875
0.23008601367473602,388.0429992675781,72.08733367919922
0.26657330989837646,406.2866516113281,96.7867660522461
0.021124225109815598,283.5621032714844,-2.6607046127319336
0.08389677852392197,314.9483947753906,2.0356199741363525
0.41660332679748535,481.3016662597656,217.47543334960938
0.27485495805740356,410.427490234375,102.68939208984375
0.051610320806503296,298.80517578125,-3.7295382022857666
0.4707341492176056,508.3670654296875,266.8426818847656
0.2591318190097809,402.56591796875,91.57310485839844
0.36019203066825867,453.09600830078125,168.99034118652344
0.30102020502090454,423.5101013183594,121.9984130859375
0.39091819524765015,468.4591064453125,194.9939422607422
0.001440288033336401,273.72015380859375,6.635876178741455
0.06481296569108963,305.406494140625,-2.0297181606292725
0.10718143731355667,326.5907287597656,9.088428497314453
0.4010002017021179,473.5000915527344,203.74098205566406
0.2038007527589798,374.900390625,55.74356460571289
0.41144227981567383,478.72113037109375,212.906494140625
0.5260652303695679,536.0325927734375,319.750244140625
0.2048809826374054,375.44049072265625,56.38920211791992
0.2329665869474411,389.4833068847656,73.95560455322266
0.14906981587409973,347.534912109375,26.34425926208496
0.36367273330688477,454.83636474609375,171.88467407226562
0.34302860498428345,444.5143127441406,154.920166015625
0.47493499517440796,510.4674987792969,270.77764892578125
0.34566912055015564,445.8345642089844,157.0625457763672
0.07933586835861206,312.6679382324219,0.9100733995437622
0.27533507347106934,410.66754150390625,103.03474426269531
0.3936787247657776,469.83935546875,197.37876892089844
0.26285257935523987,404.4263000488281,94.16911315917969
0.4970194101333618,521.5097045898438,291.69171142578125
0.4870574176311493,516.5286865234375,282.2110595703125
0.5057811737060547,525.8905639648438,300.0915222167969
0.06361272186040878,304.8063659667969,-2.225212574005127
0.254090815782547,400.04541015625,88.09101104736328
0.14450889825820923,345.25445556640625,24.219188690185547
0.38503700494766235,465.51849365234375,189.93922424316406
0.003240648191422224,274.6203308105469,4.789963722229004
0.4276455342769623,486.82275390625,227.33489990234375
0.5025405287742615,524.270263671875,296.9781494140625
0.12326465547084808,334.63232421875,15.08543872833252
0.07465492933988571,310.32745361328125,-0.14826013147830963
0.5138227939605713,529.911376953125,307.8502502441406
0.3714742958545685,458.7371520996094,178.42062377929688
0.25109022855758667,398.54510498046875,86.03778839111328
0.5242648720741272,535.1324462890625,317.9936828613281
0.030486097559332848,288.2430419921875,-3.9425337314605713
0.01032206416130066,278.1610412597656,0.5708279013633728
0.07921583950519562,312.60791015625,0.8816909193992615
0.0339667946100235,289.9833984375,-4.16786003112793
0.3196239173412323,432.81195068359375,136.3006134033203
0.4434886872768402,494.7443542480469,241.67501831054688
0.4365273118019104,491.2636413574219,235.34645080566406
0.3294658958911896,437.7329406738281,144.0479736328125
0.4302860498428345,488.1430358886719,229.70925903320312
0.335347056388855,440.67352294921875,148.7350616455078
0.4683336615562439,507.1668395996094,264.6004943847656
0.3142228424549103,430.1114196777344,132.10147094726562
0.38803762197494507,467.018798828125,192.5137176513672
0.4608921706676483,503.4460754394531,257.6796569824219
0.3228645622730255,434.4322814941406,138.83807373046875
0.017163433134555817,281.58172607421875,-1.7489787340164185
0.37195438146591187,458.9772033691406,178.8249969482422
0.010562112554907799,278.28106689453125,0.4687422215938568
0.4100019931793213,478.0010070800781,211.63600158691406
0.20764152705669403,376.8207702636719,58.04962921142578
0.5363872647285461,541.1936645507812,329.8638610839844
0.41072213649749756,478.361083984375,212.27099609375
0.521504282951355,533.7521362304688,315.3046569824219
0.3832366466522217,464.6183166503906,188.39903259277344
0.38311663269996643,464.5583190917969,188.2964630126953
0.3024604916572571,424.2302551269531,123.08920288085938
0.5263052582740784,536.1526489257812,319.984619140625
0.5199440121650696,532.9719848632812,313.7871398925781
0.2965793013572693,421.2896728515625,118.65301513671875
0.49017804861068726,518.0889892578125,285.17279052734375
0.2314062863588333,388.7031555175781,72.94180297851562
0.18471693992614746,365.35845947265625,44.73067092895508
0.4594518840312958,502.7259521484375,256.3454284667969
0.43904781341552734,492.5238952636719,237.6328887939453
0.37543508410453796,460.717529296875,181.76422119140625
0.06517303735017776,305.5865173339844,-1.9695720672607422
0.44204840064048767,494.0242004394531,240.36215209960938
0.01752350479364395,281.7617492675781,-1.8429332971572876
0.0831766352057457,314.58831787109375,1.8518943786621094
0.2527705430984497,399.3852844238281,87.185791015625
0.5107021331787109,528.35107421875,304.8338928222656
0.3975194990634918,471.759765625,200.70962524414062
0.09985997527837753,322.92999267578125,6.649662494659424
0.2806161344051361,413.3080749511719,106.85626220703125
0.046929385513067245,296.4646911621094,-4.072707176208496
0.016803361475467682,281.40167236328125,-1.6526225805282593
0.3259851932525635,435.9925842285156,141.29412841796875
0.18363672494888306,364.818359375,44.13031005859375
0.03840768337249756,292.2038269042969,-4.290405750274658
0.5307461619377136,538.373046875,324.32769775390625
0.012482496909797192,279.2412414550781,-0.28626489639282227
0.2921384274959564,419.0692138671875,115.33492279052734
0.3631926476955414,454.5963134765625,171.48464965820312
0.4568113684654236,501.4056701660156,253.90380859375
0.04704941064119339,296.52471923828125,-4.065778732299805
0.28565713763237,415.82855224609375,110.54220581054688
0.008641728200018406,277.32086181640625,1.3405426740646362
0.4785357117652893,512.2678833007812,274.1616516113281
0.1628725677728653,354.436279296875,33.10210418701172
0.32670533657073975,436.3526611328125,141.86265563964844
0.172234445810318,359.1172180175781,37.95130920410156
0.35215044021606445,449.0752258300781,162.35572814941406
0.35239046812057495,449.19525146484375,162.55270385742188
0.2688537836074829,407.4268798828125,98.4017105102539
0.11618323624134064,331.09161376953125,12.34104061126709
0.18759751319885254,366.79876708984375,46.343994140625
0.0009601920610293746,273.4801025390625,7.292963027954102
0.25613123178482056,401.06561279296875,89.49552917480469
0.44684937596321106,496.4246826171875,244.74537658691406
0.42920583486557007,487.6029357910156,228.73716735839844
0.27641528844833374,411.2076416015625,103.81305694580078
0.5041007995605469,525.0504150390625,298.4762268066406
0.35503101348876953,450.5155029296875,164.72384643554688
0.20776155591011047,376.8807678222656,58.122161865234375
0.4616123139858246,503.80615234375,258.347412109375
0.48045608401298523,513.22802734375,275.9706726074219
0.418403685092926,482.20184326171875,219.0751953125
0.4910182058811188,518.5090942382812,285.9714660644531
0.011642328463494778,278.8211669921875,0.031143849715590477
0.2706541419029236,408.3270568847656,99.68228912353516
0.18843768537044525,367.2188415527344,46.817909240722656
0.5007401704788208,523.3700561523438,295.2518310546875
0.48885777592658997,517.4288940429688,283.9188537597656
0.13466693460941315,340.3334655761719,19.826519012451172
0.2131626307964325,379.5813293457031,61.41500473022461
0.08593718707561493,315.9685974121094,2.5681397914886475
0.45453089475631714,500.26544189453125,251.7998504638672
0.25373074412345886,399.8653869628906,87.84385681152344
0.48393678665161133,514.9683837890625,279.2568359375
0.32166433334350586,433.8321533203125,137.89671325683594
0.25661131739616394,401.3056640625,89.82697296142578
0.3594718873500824,452.7359619140625,168.39321899414062
0.16035206615924835,353.176025390625,31.83248519897461
0.29405879974365234,420.0294189453125,116.76639556884766
0.24616923928260803,396.0846252441406,82.70245361328125
0.19983996450901031,372.91998291015625,53.39617156982422
0.4167233407497406,481.3616638183594,217.58200073242188
0.030726145952939987,288.3630676269531,-3.961989402770996
0.3525105118751526,449.2552490234375,162.65121459960938
0.45693138241767883,501.4656982421875,254.01466369628906
0.5353070497512817,540.6535034179688,328.8020935058594
0.528945803642273,537.472900390625,322.56536865234375
0.3298259675502777,437.9129943847656,144.33372497558594
0.21280255913734436,379.4012756347656,61.1937370300293
0.01944388821721077,282.7219543457031,-2.3054940700531006
0.18495699763298035,365.4784851074219,44.86442947387695
0.5209041833877563,533.4520874023438,314.7207946777344
0.12830565869808197,337.15283203125,17.133811950683594
0.016203241422772408,281.10162353515625,-1.4865440130233765
0.5193438529968262,532.6719360351562,313.20391845703125
0.3787957727909088,462.39788818359375,184.61439514160156
0.2460492104291916,396.02459716796875,82.6216049194336
0.052570514380931854,299.2852478027344,-3.64123272895813
0.0,273.0,9.742280960083008
0.1661132276058197,356.0566101074219,34.757118225097656
0.21388277411460876,379.9413757324219,61.8582878112793
0.3835967183113098,464.7983703613281,188.70680236816406
0.29705941677093506,421.5296936035156,119.01336669921875
0.3873174488544464,466.6587219238281,191.89498901367188
0.24400879442691803,395.00439453125,81.25086212158203
0.0019203841220587492,273.960205078125,6.070724964141846
0.17235447466373444,359.17724609375,38.01481628417969
0.3766353130340576,461.3176574707031,182.78076171875
0.5144228935241699,530.21142578125,308.4311218261719
0.15135027468204498,348.6751403808594,27.427343368530273
0.012122424319386482,279.06121826171875,-0.1525706946849823
0.0056411284022033215,275.820556640625,3.016615629196167
0.005881176330149174,275.9405822753906,2.864621877670288
0.4728945791721344,509.4472961425781,268.8645935058594
0.2538507580757141,399.9253845214844,87.92621612548828
0.10982196778059006,327.9109802246094,10.014225959777832
0.04212842509150505,294.064208984375,-4.264147758483887
0.09685937315225601,321.4296875,5.706566333770752
0.5047009587287903,525.3504638671875,299.0528869628906
0.10466093569993973,325.3304748535156,8.227287292480469
0.36895379424095154,457.4768981933594,176.3017120361328
0.4245249032974243,485.262451171875,224.5370635986328
0.12950590252876282,337.7529602050781,17.63278579711914
0.37963593006134033,462.8179626464844,185.3288116455078
0.3705140948295593,458.2570495605469,177.6125946044922
0.40508100390434265,475.5404968261719,207.31024169921875
0.18567714095115662,365.83856201171875,45.26645278930664
0.35539108514785767,450.6955261230469,165.02052307128906
0.1859171837568283,365.9585876464844,45.40071105957031
0.5224645137786865,534.2322387695312,316.2393798828125
0.5017003417015076,523.8501586914062,296.1722412109375
0.3059411942958832,425.9705810546875,125.73687744140625
0.5157431364059448,530.87158203125,309.7099609375
0.280256062746048,413.1280212402344,106.59439849853516
0.048849768936634064,297.4248962402344,-3.949836492538452
0.12494499236345291,335.4725036621094,15.759651184082031
0.09769953787326813,321.8497619628906,5.967239856719971
0.17487497627735138,360.4375,39.356109619140625
0.31902381777763367,432.51190185546875,135.83218383789062
0.04392878711223602,294.9643859863281,-4.212363243103027
0.36091217398643494,453.4560852050781,169.5880584716797
0.4931786358356476,519.5892944335938,288.0276184082031
0.3178235590457916,431.9117736816406,134.89671325683594
0.45729145407676697,501.6457214355469,254.34730529785156
0.11942388117313385,332.7119445800781,13.57725715637207
0.08977795392274857,317.88897705078125,3.6174824237823486
0.12206441164016724,334.0321960449219,14.609186172485352
0.09001800417900085,318.0090026855469,3.685062885284424
0.26201239228248596,404.0061950683594,93.58101654052734
0.5359072089195251,540.95361328125,329.3918762207031
0.38179636001586914,463.898193359375,187.1693115234375
0.00024004801525734365,273.1200256347656,8.665751457214355
0.0714142844080925,308.7071533203125,-0.8208138942718506
0.46185237169265747,503.9261779785156,258.5700988769531
0.22912582755088806,387.56292724609375,71.46784973144531
0.31494298577308655,430.47149658203125,132.65916442871094
0.35887178778648376,452.4358825683594,167.89605712890625
0.5183836817741394,532.1918334960938,312.27130126953125
0.20560112595558167,375.8005676269531,56.8209114074707
0.5150229930877686,530.511474609375,309.01226806640625
0.4258451759815216,485.9225769042969,225.7196807861328
0.4776955246925354,511.8477783203125,273.3711242675781
0.2968193590641022,421.40966796875,118.8331527709961
0.1989998072385788,372.4999084472656,52.90230178833008
0.04944989085197449,297.7249450683594,-3.9062612056732178
0.17163433134555817,358.8171691894531,37.63427734375
0.5291858315467834,537.5928955078125,322.8002014160156
0.1548309624195099,350.4154968261719,29.106369018554688
0.23908782005310059,392.5439147949219,77.97386169433594
0.16359272599220276,354.7963562011719,33.46769714355469
0.2639327943325043,404.9664001464844,94.92686462402344
0.11102220416069031,328.5111083984375,10.442911148071289
0.2813362777233124,413.6681213378906,107.38056182861328
0.3624725043773651,454.2362365722656,170.88510131835938
0.2728145718574524,409.40728759765625,101.22547149658203
0.4322064518928528,489.10321044921875,231.44004821777344
0.16887377202510834,357.4368896484375,36.18673324584961
0.17715543508529663,361.5777282714844,40.5821533203125
0.2201240211725235,383.06201171875,65.7410659790039
0.07909581810235977,312.54791259765625,0.8533729314804077
0.03588717803359032,290.943603515625,-4.242463111877441
0.06133226677775383,303.6661376953125,-2.5751230716705322
0.20344068109989166,374.7203369140625,55.52886962890625
0.031086217612028122,288.5431213378906,-3.99005389213562
0.06805361062288284,307.02679443359375,-1.4639943838119507
0.30078014731407166,423.39007568359375,121.81688690185547
0.17955590784549713,362.7779541015625,41.885398864746094
0.5061412453651428,526.0706176757812,300.43792724609375
0.17367473244667053,359.8373718261719,38.715579986572266
0.5133426785469055,529.6713256835938,307.3857421875
0.4295659065246582,487.782958984375,229.0610809326172
0.5120223760604858,529.01123046875,306.10919189453125
0.5171834230422974,531.5917358398438,311.1064453125
0.23848769068717957,392.24383544921875,77.5770492553711
0.0690138041973114,307.50689697265625,-1.2859967947006226
0.1265053004026413,336.2526550292969,16.393417358398438
0.509381890296936,527.69091796875,303.559814453125
0.33822765946388245,442.11383056640625,151.04615783691406
0.142828568816185,344.4142761230469,23.450313568115234
0.5246249437332153,535.3124389648438,318.3448181152344
0.04068813845515251,293.34405517578125,-4.287531852722168
0.276535302400589,411.26763916015625,103.89964294433594
0.08617723733186722,316.088623046875,2.6319403648376465
0.2257651537656784,385.882568359375,69.3126449584961
0.4101220369338989,478.0610046386719,211.74179077148438
0.344468891620636,445.23443603515625,156.08770751953125
0.10790158063173294,326.9507751464844,9.338539123535156
0.2027205377817154,374.3602600097656,55.100250244140625
